name,img,url
炭疽病,http://www.cgris.net/disease/10－油料/images/0938%20油菜-白菜型油菜炭疽病病荚.jpg,http://www.cgris.net/disease/10－油料/0938%20油菜炭疽病.htm
白粉病,http://www.cgris.net/disease/10－油料/images/0937%20油菜-白菜型油菜白粉病病株.jpg,http://www.cgris.net/disease/10－油料/0937%20油菜白粉病.htm
黑腐病,http://www.cgris.net/disease/10－油料/images/0942%20油菜-白菜型油菜黑腐病病叶.jpg,http://www.cgris.net/disease/10－油料/0942%20油菜黑腐病.htm
白锈病,http://www.cgris.net/disease/10－油料/images/0934%20油菜白锈病叶背面症状.jpg,http://www.cgris.net/disease/10－油料/0934-0935%20油菜白锈病.htm
细菌性黑斑病,http://www.cgris.net/disease/10－油料/images/0944%20油菜-白菜型油菜细菌性黑斑病病叶.jpg,http://www.cgris.net/disease/10－油料/0944%20油菜细菌性黑斑病.htm
白斑病,http://www.cgris.net/disease/10－油料/images/0936%20油菜-白菜型油菜白斑病病叶.jpg,http://www.cgris.net/disease/10－油料/0936%20油菜白斑病.htm
软腐病,http://www.cgris.net/disease/10－油料/images/0943%20油菜软腐病根颈部症状.jpg,http://www.cgris.net/disease/10－油料/0943%20油菜软腐病.htm
大猿叶虫,http://www.cgris.net/disease/10－油料/images/1237%20油菜-大猿叶虫成虫放大.jpg,http://www.cgris.net/disease/10－油料/1237%20油菜大猿叶虫.htm
白星花金龟 ,http://www.cgris.net/disease/10－油料/images/1312%20向日葵-白星花金龟成虫（左）和桃蛀螟幼虫.jpg,http://www.cgris.net/disease/10－油料/1312%20油菜白星花金龟.htm
甘蓝夜蛾,http://www.cgris.net/disease/10－油料/images/1250%20油菜-甘蓝夜蛾成虫和蛹.jpg,http://www.cgris.net/disease/10－油料/1250-1252%20油菜甘蓝夜蛾.htm
黑缝叶甲,http://www.cgris.net/disease/10－油料/images/1238%20油菜-黑缝油菜叶甲.jpg,http://www.cgris.net/disease/10－油料/1238%20油菜黑缝油菜叶甲.htm
斜纹夜蛾,http://www.cgris.net/disease/10－油料/images/1253%20油菜-斜纹夜蛾成块.jpg,http://www.cgris.net/disease/10－油料/1253-1256%20油菜斜纹夜蛾.htm
豌豆彩潜蝇,http://www.cgris.net/disease/10－油料/images/1225%20油菜-豌豆彩潜蝇为害状.jpg,http://www.cgris.net/disease/10－油料/1225-1226%20油菜豌豆彩潜蝇.htm
